album_id,album_nome,album_tipo,data_lancamento,uri,artistas_nome,nr_musicas
7ua7P2NJBNVH5Jej9PVMv3,Golzinho Vermelho (Ao Vivo),single,2023-07-19,spotify:album:7ua7P2NJBNVH5Jej9PVMv3,"['7KVJCU4z5L4EUHILL8aMxR', '1SXhEXzOTF7YeuQX59m7pT']",1
1SXOjReTOGWZo79wMUR0v3,Virado No Pagode (Ao Vivo),album,2024-01-19,spotify:album:1SXOjReTOGWZo79wMUR0v3,"['6vTqEFbTtTRJsuIpzZgjxi', '43DRDu6nLSeIedZ7T1A616']",8
7psl0XwwmQZArUR3efXKgx,Película de Vidro (Ao Vivo),single,2023-11-24,spotify:album:7psl0XwwmQZArUR3efXKgx,"['3k68C6mNMJL6OaAdWeW2ZF', '6vTqEFbTtTRJsuIpzZgjxi']",1
3M5e9wnEYLRGlavA36KwAr,Ao Vivo em Fortaleza,album,2022-04-20,spotify:album:3M5e9wnEYLRGlavA36KwAr,"['0BHm7qbh3ENxvXzkQAG7MP', '1SXhEXzOTF7YeuQX59m7pT']",14
51kAalNphK3VMQJNA0KzzL,Ombrim (ai que delicia o verão) (feat. Mts No Beat),single,2023-09-05,spotify:album:51kAalNphK3VMQJNA0KzzL,"['0nFdWpwl7h6fp3ADRyG14L', '4JBL9SoZVzV14jqKe77LGG', '2IhVpxz1wJpQWdAq28nYQ1', '5TNtQJ4H8JLAMAdvppHSq7']",1
0cX66lTggji6J1JC7hvDHG,Botadinha Saliente,single,2022-01-28,spotify:album:0cX66lTggji6J1JC7hvDHG,['5JbQpbeFaKfuZVFzKwaawP'],1
1SXOjReTOGWZo79wMUR0v3,Virado No Pagode (Ao Vivo),album,2024-01-19,spotify:album:1SXOjReTOGWZo79wMUR0v3,"['6vTqEFbTtTRJsuIpzZgjxi', '7FNnA9vBm6EKceENgCGRMb']",8
0toBC6zKZKiimstNK2XtZk,Acabou O Sossego,single,2024-03-29,spotify:album:0toBC6zKZKiimstNK2XtZk,['7onbAlsnG8lvBiIBl1m1DN'],1
4pTd3gXvJKxLClVdXVhi8G,Reivete-se 3.0,single,2023-12-15,spotify:album:4pTd3gXvJKxLClVdXVhi8G,"['7dzq55YG3wjViqexDwiycQ', '3CDoRporvSjdzTrm99a3gi']",3
1oSR4ze0V0iwLUCit4oGfY,Vou Passar Gelinho,single,2024-04-16,spotify:album:1oSR4ze0V0iwLUCit4oGfY,"['70jpkgy5oGT4YjaGFpCpk7', '3CIIaeZuFYrAD6PRVyuO4U', '7gIeuq2qBfYhO1budb6TSQ']",1
3AicQSEtfUfYZxOOsykKuV,Quantas Bocas (Ao Vivo),single,2024-04-03,spotify:album:3AicQSEtfUfYZxOOsykKuV,"['43DRDu6nLSeIedZ7T1A616', '3CIIaeZuFYrAD6PRVyuO4U']",1
3EfjvhRjvdm99Gq1IGoFK2,Energia Benzadeus (Ao Vivo),album,2024-04-26,spotify:album:3EfjvhRjvdm99Gq1IGoFK2,"['66aYJzbeqXd9LyYc1qppzy', '4NUePmzDvCYqilXBFa91Hg']",12
4pubhzFcOW99l8r4OEXwKw,MTG DADINHO,single,2024-05-09,spotify:album:4pubhzFcOW99l8r4OEXwKw,"['1SXhEXzOTF7YeuQX59m7pT', '6rygauyIMQJrXRC4e5rQJP', '0f1IECbrVV952unZkzrsg2']",1
22jto4LUwVyh5A3Q3Fr4s1,10 Anos (Ao Vivo / Vol.1),single,2023-01-20,spotify:album:22jto4LUwVyh5A3Q3Fr4s1,"['1X6ORK7IekgmyjV6IFPszP', '7Lmrb6KcIzfkmgbtokjsAL']",4
4S9yXoEJxk13SHsFsnYLcm,"Ferrugem 10 Anos, Vol. 1: O Início (Ao Vivo)",album,2024-04-18,spotify:album:4S9yXoEJxk13SHsFsnYLcm,"['5ZfBThYiIIhL7jHMG8gDB2', '0BHm7qbh3ENxvXzkQAG7MP']",15
3xpPbpWSWlfwfrud3JIWeE,Virado No Pagode (Ao Vivo),album,2024-04-04,spotify:album:3xpPbpWSWlfwfrud3JIWeE,"['6vTqEFbTtTRJsuIpzZgjxi', '4PzYKhC14sTJNEr0dzoo0d']",9
2hnoDpWbljzy8rDucZ9hNS,Tempos Modernos (Atemporal Remix),single,2024-04-11,spotify:album:2hnoDpWbljzy8rDucZ9hNS,"['0A1oy7PC7fdzURgaLaWkL1', '5wbf52LA6kcaboHSN6NEF1']",3
0ys6ZnPJnccUAvK4p5L34X,Piseiro Tocando Alto,single,2022-10-13,spotify:album:0ys6ZnPJnccUAvK4p5L34X,['3Yaa2NJiGdT82KIJMnHUZ7'],3
4JtRus7fWmpFCHpkw4htzq,DANÇA PRA ME PROVOCAR,single,2023-09-14,spotify:album:4JtRus7fWmpFCHpkw4htzq,"['1tPQcKxMrvf09Ry8zk68gt', '1pk1stIyHnuK6lXZ8QiNKt']",1
4eYzFUOOiaSq8pp7ftEfX3,Diferentão - Parte 1 (Ao Vivo),single,2023-01-19,spotify:album:4eYzFUOOiaSq8pp7ftEfX3,['4NUePmzDvCYqilXBFa91Hg'],6
2RlvLl7eSa2eLP1ojEfUUF,Wonderful Pagode Rmx,single,2023-03-23,spotify:album:2RlvLl7eSa2eLP1ojEfUUF,['5dD7xgaacX4jvCNDSlSQRr'],1
0B8P5we7BnNCq7MU7vVHs7,Onde Tu Vai Sentar (Ao Vivo),single,2023-03-01,spotify:album:0B8P5we7BnNCq7MU7vVHs7,"['1X6ORK7IekgmyjV6IFPszP', '7KVJCU4z5L4EUHILL8aMxR']",1
1Z8UsH2J1PkjIdH2Gll2oX,"Virado No Pagode, Vol. 2 (Ao Vivo)",single,2024-01-18,spotify:album:1Z8UsH2J1PkjIdH2Gll2oX,['6vTqEFbTtTRJsuIpzZgjxi'],3
334dyM5WtHpeXFt3R6X7xz,Um Por Cento (UN X100TO) [Ao Vivo],single,2024-04-16,spotify:album:334dyM5WtHpeXFt3R6X7xz,"['6vTqEFbTtTRJsuIpzZgjxi', '7FNnA9vBm6EKceENgCGRMb']",1
4S428p1Dl0B5QShuR6FBMu,Ferida Curada,single,2019-07-19,spotify:album:4S428p1Dl0B5QShuR6FBMu,['487N2T9nIPEHrlTZLL3SQs'],1
0q1sCNFTFPy66A2zeK8qh5,"Todos Os Cantos, Vol. 3 (Ao Vivo)",single,2019-08-16,spotify:album:0q1sCNFTFPy66A2zeK8qh5,['1yR65psqiazQpeM79CcGh8'],3
7zWYZ8XJrFBhRZZfi13I1n,15 Anos (Ao Vivo),album,2007-10-01,spotify:album:7zWYZ8XJrFBhRZZfi13I1n,['0ciLF0bOuu2BhqzCEZgHoB'],16
65vNfWkaQhnrT7ndLZQ0Z0,"Pagode Do Pericão II, Pt. 2 (Ao Vivo)",album,2022-07-28,spotify:album:65vNfWkaQhnrT7ndLZQ0Z0,['6gEzJZrbm0F4ihvE9iXR9z'],11
4fvmp2unR8rEX9rEAiQgCK,TunTunTun (Spotify Singles),single,2023-11-17,spotify:album:4fvmp2unR8rEX9rEAiQgCK,['66aYJzbeqXd9LyYc1qppzy'],1
43Z8iIpoxaCrr27KILZJzs,Tem Moda Pra Tudo (Ao Vivo),album,2019-03-22,spotify:album:43Z8iIpoxaCrr27KILZJzs,"['2Z0lRIqr997lIUiPtrpKCr', '1elUiq4X7pxej6FRlrEzjM']",12
6eqgOX2XCH1I0LdJIMtMtT,Vento Forte,single,2022-07-01,spotify:album:6eqgOX2XCH1I0LdJIMtMtT,"['6qrqAYlS6lUj2BVXax7SZW', '0mfeoleda752Uj4JbEZDIN']",1
3ZEZn8lXZ0ZuV6tAvRFnq7,Sua Mãe Vai Me Amar,single,2018-06-28,spotify:album:3ZEZn8lXZ0ZuV6tAvRFnq7,['5JG9GISYjRLQUJMH2C6iJ5'],1
4CwfuAMrV2zwnoOzJtuI1k,Troca de Calçada,single,2021-01-29,spotify:album:4CwfuAMrV2zwnoOzJtuI1k,['1yR65psqiazQpeM79CcGh8'],1
20PI0BGshx4A5gz0Onl91a,100% Grupo Revelação,compilation,2009-07-01,spotify:album:20PI0BGshx4A5gz0Onl91a,['7yQrcdkLdBAkV7yY9fF2Hw'],16
5hxexa4StN8STmpxFQaG9n,Atitude 67 (Ao Vivo),album,2018-02-23,spotify:album:5hxexa4StN8STmpxFQaG9n,['1vp5pm1DluN0sNXx4tMZzo'],14
1Yg3QTRv9IGAWeJQb7q8bT,Por Mais Beijos Ao Vivo,album,2020-03-26,spotify:album:1Yg3QTRv9IGAWeJQb7q8bT,['487N2T9nIPEHrlTZLL3SQs'],25
3yHH2TjeBsCGSv5Nb2mNrn,Parada Louca,single,2021-10-29,spotify:album:3yHH2TjeBsCGSv5Nb2mNrn,"['0BHm7qbh3ENxvXzkQAG7MP', '4dnPDc045bVjibyATxVUOs']",1
3GBBYTV5NTTn95v2z2ECyP,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),single,2021-01-28,spotify:album:3GBBYTV5NTTn95v2z2ECyP,"['5JG9GISYjRLQUJMH2C6iJ5', '6vTqEFbTtTRJsuIpzZgjxi']",1
3hJSkysKvEixdL54qbpj5m,"Pra Ouvir Tomando uma 3, Vol. 1",single,2022-01-21,spotify:album:3hJSkysKvEixdL54qbpj5m,['3hq7WoPJsrRP0KMSLhUgRz'],3
5Sl0uDchhuleATxPwmSN4y,Terra do Nunca (Ao Vivo),album,2019-01-31,spotify:album:5Sl0uDchhuleATxPwmSN4y,"['4NUePmzDvCYqilXBFa91Hg', '1fUSLFr4WUBx7joEcGwpvG']",22
59Q7HNcjiKQ0TFBvuzpbLP,As Melhores 2018,album,2019-09-26,spotify:album:59Q7HNcjiKQ0TFBvuzpbLP,['5Lv2GUVwqmQBPwrTrxucE5'],29
5S0cTPPACcLQxZPe2X88bQ,Festa das Patroas 35%,album,2021-10-14,spotify:album:5S0cTPPACcLQxZPe2X88bQ,"['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']",9
5xm4qlyamtTnDKpAhVAtX3,Numanice #2,album,2022-01-26,spotify:album:5xm4qlyamtTnDKpAhVAtX3,['3CDoRporvSjdzTrm99a3gi'],10
5DE5SfB2vmYatVH6tpAb49,Tijolão (ao Vivo),single,2019-05-24,spotify:album:5DE5SfB2vmYatVH6tpAb49,['1elUiq4X7pxej6FRlrEzjM'],1
4nu2sb4YM2YA8AjsS5Duc2,Não Quero Saber de Ti Ti Ti,album,1993-12-02,spotify:album:4nu2sb4YM2YA8AjsS5Duc2,['7yl05GUXqcUA3mfpowr1fe'],14
0x28JzvWpaqtzw2YWKubKR,Liberdade (Quando o Grave Bate Forte),single,2020-12-18,spotify:album:0x28JzvWpaqtzw2YWKubKR,"['0NGAZxHanS9e0iNHpR8f2W', '7Lmrb6KcIzfkmgbtokjsAL', '0IhzJFf4QBEz0ifqLwScKV']",1
40T4QuY2o5FmisyJf3AlEf,"Aqui e Agora, Vol.1 (Ao Vivo)",album,2021-01-29,spotify:album:40T4QuY2o5FmisyJf3AlEf,['41QLxRXlc2NwfJZkHGHKid'],9
39lPbTks55YEHh4J9yZqpT,Amor Falsificado,single,2021-07-29,spotify:album:39lPbTks55YEHh4J9yZqpT,"['6vTqEFbTtTRJsuIpzZgjxi', '1yR65psqiazQpeM79CcGh8']",1
30hPMwyrsLPasI6413LJ6W,Evoluiu,single,2019-03-15,spotify:album:30hPMwyrsLPasI6413LJ6W,"['2UMj7NCbuqy1yUZmiSYGjJ', '07qgzS86XBNsyrY6MAVDAc']",1
0rkcBQbAiUpO37EepHSJ0c,A Voz Do Meu Samba - Ao Vivo,album,2018-10-26,spotify:album:0rkcBQbAiUpO37EepHSJ0c,['34dfPo3Zi55yM6oV46q4y7'],20
12khkvFs0A8wiIYYmRIQgk,Spotify Singles,single,2020-03-17,spotify:album:12khkvFs0A8wiIYYmRIQgk,['3CDoRporvSjdzTrm99a3gi'],2
3mTbv6MyAR4KEDh0w8s9Nk,"Todos Os Cantos, Vol. 2 (ao Vivo)",single,2019-05-17,spotify:album:3mTbv6MyAR4KEDh0w8s9Nk,['1yR65psqiazQpeM79CcGh8'],3
2s8vRW3xvh5BP4CWKyh14X,Cheirosa (Ao Vivo),single,2019-10-11,spotify:album:2s8vRW3xvh5BP4CWKyh14X,['1elUiq4X7pxej6FRlrEzjM'],1
4c3skW6UyBf6V3pTvpJKhq,Solteiro Não Trai (Ao Vivo),single,2018-12-07,spotify:album:4c3skW6UyBf6V3pTvpJKhq,['1X6ORK7IekgmyjV6IFPszP'],1
67GYNRw2795hr6ZlyyU1Sa,É Problema,single,2020-11-12,spotify:album:67GYNRw2795hr6ZlyyU1Sa,['2Z0lRIqr997lIUiPtrpKCr'],1
4sH660Ggu0Xd9yShQntlmA,Contatinho (Ao Vivo),single,2019-09-06,spotify:album:4sH660Ggu0Xd9yShQntlmA,"['7KVJCU4z5L4EUHILL8aMxR', '7FNnA9vBm6EKceENgCGRMb']",1
7vmK77PL6WhlC2oIDJiFR2,Som No Talo,album,2021-01-22,spotify:album:7vmK77PL6WhlC2oIDJiFR2,['0NiaKn55OzJswiYevvlKfz'],7
1KqYanTdzHe7tWwHO4O23g,Agora é Tudo Meu,single,2018-12-07,spotify:album:1KqYanTdzHe7tWwHO4O23g,"['6xlRSRMLgZbsSNd0BMobwy', '1mXAhKnZEdF6rotyyd4GBi']",1
3mTbv6MyAR4KEDh0w8s9Nk,"Todos Os Cantos, Vol. 2 (ao Vivo)",single,2019-05-17,spotify:album:3mTbv6MyAR4KEDh0w8s9Nk,['1yR65psqiazQpeM79CcGh8'],3
0jliIkYIynexQBf1Oj9KPo,Acabei de Terminar (Ao Vivo),single,2022-03-18,spotify:album:0jliIkYIynexQBf1Oj9KPo,"['3CGLLDfrPjF2FJ8HDCKMMv', '1LIuN7ov1IBQDdLsU83ojl']",1
4eELc3RSnehVnvMxk2hy2z,Arranhão (Ao Vivo),single,2021-08-06,spotify:album:4eELc3RSnehVnvMxk2hy2z,['3p7PcrEHaaKLJnPUGOtRlT'],1
47l1S7yxz9zAO6K5gDori3,VIBE (Ao Vivo),album,2019-09-06,spotify:album:47l1S7yxz9zAO6K5gDori3,['1vppDmG3i5sXf3DJzrK4T1'],12
5hxexa4StN8STmpxFQaG9n,Atitude 67 (Ao Vivo),album,2018-02-23,spotify:album:5hxexa4StN8STmpxFQaG9n,['1vp5pm1DluN0sNXx4tMZzo'],14
69BEwRfwBeIpoene374tX2,Open House (Ao Vivo),album,2020-08-06,spotify:album:69BEwRfwBeIpoene374tX2,"['4NUePmzDvCYqilXBFa91Hg', '3p7PcrEHaaKLJnPUGOtRlT']",21
5jA6nzca6neVFM0Yb7fIsL,"Pagode do Pericão, Ep. 2 (Ao Vivo)",single,2019-05-03,spotify:album:5jA6nzca6neVFM0Yb7fIsL,['6gEzJZrbm0F4ihvE9iXR9z'],3
5da8Quq01mGKZvEpBRfFZh,Hit Contagiante,single,2019-07-26,spotify:album:5da8Quq01mGKZvEpBRfFZh,"['2Cra8I2P4OnMkVguqZRVwi', '2UMj7NCbuqy1yUZmiSYGjJ', '07qgzS86XBNsyrY6MAVDAc', '7C7NNCiIFavKH6oDarjp0v']",1
0YMnm4LL80lNTx4webeAS9,Nem Vá,single,2020-10-09,spotify:album:0YMnm4LL80lNTx4webeAS9,"['37mqXU98U5GmH5ZDtlHM1c', '487N2T9nIPEHrlTZLL3SQs']",1
2zGGywHWKqNShqjjpbA3fs,SORRIA,single,2021-07-29,spotify:album:2zGGywHWKqNShqjjpbA3fs,"['3qvcCP2J0fWi0m0uQDUf6r', '7Lmrb6KcIzfkmgbtokjsAL']",1
6ZrJp1WEax1ZsoF5nTcYsz,Bebe e Vem Me Procurar,single,2019-04-18,spotify:album:6ZrJp1WEax1ZsoF5nTcYsz,['0NiaKn55OzJswiYevvlKfz'],1
22MXULSCWHEYSofgElYc8d,Coração Cachorro,single,2021-09-10,spotify:album:22MXULSCWHEYSofgElYc8d,"['4KDxYlnGZEiS60pAnfZf4W', '37mqXU98U5GmH5ZDtlHM1c']",1
2E5eG2FJ0VAkg4rVmLlX1i,Amor da Despedida,single,2020-11-06,spotify:album:2E5eG2FJ0VAkg4rVmLlX1i,"['5Lv2GUVwqmQBPwrTrxucE5', '1oSgjdbgLYULVmEBojPRw8']",1
08XT41HiFtjXbl1X4sihw0,"Fã de Carteirinha Sunset, Ep. 01 (Ao Vivo)",single,2019-07-29,spotify:album:08XT41HiFtjXbl1X4sihw0,['0ciLF0bOuu2BhqzCEZgHoB'],4
1GjVoPUvfzc1b76xa0stUI,Some que ele vem atrás,single,2019-10-30,spotify:album:1GjVoPUvfzc1b76xa0stUI,"['7FNnA9vBm6EKceENgCGRMb', '1yR65psqiazQpeM79CcGh8']",1
2rNcJ47D7DN9NHkxd8dkV6,WS On Board (Ao Vivo),album,2022-01-07,spotify:album:2rNcJ47D7DN9NHkxd8dkV6,['1AL2GKpmRrKXkYIcASuRFa'],8
1uDk1yrR8cucbTmpXR1G6V,Baby Me Atende,single,2021-02-26,spotify:album:1uDk1yrR8cucbTmpXR1G6V,"['37mqXU98U5GmH5ZDtlHM1c', '4NUePmzDvCYqilXBFa91Hg']",1
4OgqLEkwazzYv1snqUOQlo,Aonde Quer Chegar,single,2018-09-14,spotify:album:4OgqLEkwazzYv1snqUOQlo,"['5JG9GISYjRLQUJMH2C6iJ5', '2iK1rsbYstkSVn57M4s8ut']",1
0ni6zhrp00jfoI0lswSrGv,"Churrasquinho Menos É Mais, Vol. 2",album,2021-09-23,spotify:album:0ni6zhrp00jfoI0lswSrGv,"['6vTqEFbTtTRJsuIpzZgjxi', '4NUePmzDvCYqilXBFa91Hg']",14
3pdKrwCCvPYI1o9liG2OMF,Eu e Você Sempre,compilation,2011-01-01,spotify:album:3pdKrwCCvPYI1o9liG2OMF,['6VPRGmbZ0dupZrbwwEDRRw'],16
1uqofIktCiIpJZBitA6aur,Dona Maria,single,2017-10-20,spotify:album:1uqofIktCiIpJZBitA6aur,"['1LGh5vyaoQP9bgTwLSMTyW', '6gLW5LlLEXdtWaS0EWfzaJ']",1
1AebCIKwFh7upRidnha8yo,Buteco in Boston (Ao Vivo),album,2021-12-16,spotify:album:1AebCIKwFh7upRidnha8yo,['7MiDcPa6UiV3In7lIM71IN'],20
6Nm5DiOuT2rp5b8ahF5Yz4,Maxximum - Só Pra Contrariar,album,2005-08-08,spotify:album:6Nm5DiOuT2rp5b8ahF5Yz4,['2B8HcBRTizIsSPryM46Sb1'],17
4hZvfrSWXppMJ5oXjKbxt8,Figurinha (Ao Vivo),single,2020-06-12,spotify:album:4hZvfrSWXppMJ5oXjKbxt8,"['7M83IzPXGA4ClZJ5reW2Ro', '3shPgAzHMyRwWOkXeoWKeB']",1
6rtq152SsRhAcAvGmzoBWl,10 Anos Na Praia (Ao Vivo / Vol. 1),single,2020-01-31,spotify:album:6rtq152SsRhAcAvGmzoBWl,['2Z0lRIqr997lIUiPtrpKCr'],4
3nK8BGJDIxuIN1rhsOX3mg,Debaixo Do Meu Telhado,single,2020-11-27,spotify:album:3nK8BGJDIxuIN1rhsOX3mg,['0MInKJqZscEeNc5K3K0mkE'],4
1s3EYRI1ZcHN1lZOqYok5e,Só Tem Eu,single,2020-10-09,spotify:album:1s3EYRI1ZcHN1lZOqYok5e,['7cmuxPnXRJxwuYDHfbD8Eu'],1
2jNeKASJ5d7cZ2NNIVLqwb,Adorei,single,2020-10-29,spotify:album:2jNeKASJ5d7cZ2NNIVLqwb,['6vTqEFbTtTRJsuIpzZgjxi'],1
0hhxRGCkTsDfYiameCrdqV,Made In Studio,album,2018-12-12,spotify:album:0hhxRGCkTsDfYiameCrdqV,"['3OxZ4asD88P1lJJmLcXz4K', '6OpOg5HVCc8xVf7OVrd5Fk']",12
2k6l4PXSBKKxQJkGtYswBi,O Baile do Nego Véio Ao Vivo Em Jurerê Internacional,album,2019-04-26,spotify:album:2k6l4PXSBKKxQJkGtYswBi,['0Rrl4hJQjRAbGtiEwAqS5N'],18
32Db0Wp1YHCpQW7GBqQbRU,Chaaama,single,2021-08-26,spotify:album:32Db0Wp1YHCpQW7GBqQbRU,['487N2T9nIPEHrlTZLL3SQs'],6
1AebCIKwFh7upRidnha8yo,Buteco in Boston (Ao Vivo),album,2021-12-16,spotify:album:1AebCIKwFh7upRidnha8yo,"['7MiDcPa6UiV3In7lIM71IN', '297NNYE3ZnNvyNxHYV1KmN']",20
6AW51ww4T6cgKSxfj9PybR,Último Beijo,single,2020-11-27,spotify:album:6AW51ww4T6cgKSxfj9PybR,"['5JXhkyafynxCvxtov7C1PV', '1AL2GKpmRrKXkYIcASuRFa']",1
7CbERGprCKdr9eR5TNG5Rd,Cobaia,single,2018-07-20,spotify:album:7CbERGprCKdr9eR5TNG5Rd,"['6TYimByryGphZCtwYopH0y', '59jlthNnbmim5l9tmNA7se']",1
2Ir3JLRBTe6UNagIu9CsYV,Pisadinha (Ao Vivo),single,2019-11-22,spotify:album:2Ir3JLRBTe6UNagIu9CsYV,"['3k68C6mNMJL6OaAdWeW2ZF', '0NiaKn55OzJswiYevvlKfz']",1
40T4QuY2o5FmisyJf3AlEf,"Aqui e Agora, Vol.1 (Ao Vivo)",album,2021-01-29,spotify:album:40T4QuY2o5FmisyJf3AlEf,"['41QLxRXlc2NwfJZkHGHKid', '1JQLCxphQYlnbokiEvfB8o']",9
6AlWBOYX2xk7rgOx4ylI8E,"De Volta Pro Amanhã, Vol. 2 (Ao Vivo)",album,2018-01-26,spotify:album:6AlWBOYX2xk7rgOx4ylI8E,['1fUSLFr4WUBx7joEcGwpvG'],8
0ni6zhrp00jfoI0lswSrGv,"Churrasquinho Menos É Mais, Vol. 2",album,2021-09-23,spotify:album:0ni6zhrp00jfoI0lswSrGv,"['6vTqEFbTtTRJsuIpzZgjxi', '1fUSLFr4WUBx7joEcGwpvG']",14
3Epj5Yu1oKT74AocfDrAOn,A Origem (Ao Vivo),album,2018-10-18,spotify:album:3Epj5Yu1oKT74AocfDrAOn,"['06cd30Cv9US973Ika84gDw', '1AL2GKpmRrKXkYIcASuRFa']",19
17jzAujoXwIF60ojew1yHU,O Embaixador in Cariri (Ao Vivo),album,2019-12-05,spotify:album:17jzAujoXwIF60ojew1yHU,['7MiDcPa6UiV3In7lIM71IN'],17
1XhqEq2zud4YlQ5MsOhY6R,Nunca Vai Ser Nós,single,2021-09-02,spotify:album:1XhqEq2zud4YlQ5MsOhY6R,"['3hq7WoPJsrRP0KMSLhUgRz', '5K8Rmjmf4RZFffz94EmBRt']",1
2Qx3M26c84kJ2q6UxHftfL,Não Que Eu Vá - Spotify Singles,single,2022-01-26,spotify:album:2Qx3M26c84kJ2q6UxHftfL,"['5Lv2GUVwqmQBPwrTrxucE5', '2v5eqze59fqRes2e5QVGhf', '2zWqENF4cnsd1nLmraG9IE']",1
64LfkmEoS9FMwXuSUAWCR3,Atrasadinha (Ao Vivo),single,2018-09-19,spotify:album:64LfkmEoS9FMwXuSUAWCR3,"['47uyFQHOD02S0lj9ptRpoB', '5ZfBThYiIIhL7jHMG8gDB2']",1
0qNwJrFHuC0nQt9J4UwEqn,Amor ou o Litrão,single,2020-10-16,spotify:album:0qNwJrFHuC0nQt9J4UwEqn,"['6gGJH7joTDx9M3xREiAq9U', '0xTWPVQfXgaj6Je1inSRKw']",1
4cuDnqSKvOov32t49dDSVv,Zeca Pagodinho Naturalmente,album,2009-01-01,spotify:album:4cuDnqSKvOov32t49dDSVv,['3qZ2n5keOAat1SoF6bHwmb'],16
6FQGBtXpHeJ8loDjSHfMbV,Ousadia & Alegria (Ao Vivo),album,2012-07-10,spotify:album:6FQGBtXpHeJ8loDjSHfMbV,"['1vppDmG3i5sXf3DJzrK4T1', '2SnSnBn2zvkXGNqifnj5i2']",21
5rYR4E0SwxglAChee36uVK,Cansar Você,single,2021-02-10,spotify:album:5rYR4E0SwxglAChee36uVK,"['4PzYKhC14sTJNEr0dzoo0d', '1vppDmG3i5sXf3DJzrK4T1']",1
4AmYNtcUeuaLZfQo5uDTKh,"Falando de Amor, Vol. 2",album,2021-07-01,spotify:album:4AmYNtcUeuaLZfQo5uDTKh,['7MiDcPa6UiV3In7lIM71IN'],7
26nlhdnX6l3YlJoNqgoUGv,DRIVE-IN (Ao Vivo),album,2021-11-04,spotify:album:26nlhdnX6l3YlJoNqgoUGv,['6m6e7D2TnV0aYMllFFwMxu'],14
5Qn8laDtOhTweODnPud3KP,Bebi Minha Bicicleta (Coração Falido) (ao Vivo),single,2019-11-29,spotify:album:5Qn8laDtOhTweODnPud3KP,['487N2T9nIPEHrlTZLL3SQs'],1
5u9JxohIzAYCPE53Ev4uiN,Numanice (Ao vivo),album,2021-01-29,spotify:album:5u9JxohIzAYCPE53Ev4uiN,"['3CDoRporvSjdzTrm99a3gi', '6LWehyU6oi1UVgwp2PhVEZ']",14
4eSeT6FOFd9VmN4tCyyQc3,ASSIM NASCE UM BÊBADO,single,2021-08-26,spotify:album:4eSeT6FOFd9VmN4tCyyQc3,['3qvcCP2J0fWi0m0uQDUf6r'],1
3UV3FcOPCo0vCHnKLIfN2V,Spotify Singles,single,2019-12-09,spotify:album:3UV3FcOPCo0vCHnKLIfN2V,['1elUiq4X7pxej6FRlrEzjM'],2
5nHhClkNG3oL9aIJKgzwgx,Tô Achando Que É Amor | Ep. 3,single,2020-10-09,spotify:album:5nHhClkNG3oL9aIJKgzwgx,['6gEzJZrbm0F4ihvE9iXR9z'],3
44apM3pC4x6oLt5ULbtV3j,Manifesto Musical (Ao Vivo),album,2022-05-20,spotify:album:44apM3pC4x6oLt5ULbtV3j,['3p7PcrEHaaKLJnPUGOtRlT'],27
5oFcg58VXbLAvFFHEy4hd4,Equilíbrio (Ao Vivo),album,2021-07-29,spotify:album:5oFcg58VXbLAvFFHEy4hd4,['3k68C6mNMJL6OaAdWeW2ZF'],18
6yaax26e6Q88p0dG3PdmCk,Beijo Doce / Brilho de Cristal (Ao Vivo),single,2022-07-14,spotify:album:6yaax26e6Q88p0dG3PdmCk,"['5JG9GISYjRLQUJMH2C6iJ5', '0ciLF0bOuu2BhqzCEZgHoB']",1
1AebCIKwFh7upRidnha8yo,Buteco in Boston (Ao Vivo),album,2021-12-16,spotify:album:1AebCIKwFh7upRidnha8yo,['7MiDcPa6UiV3In7lIM71IN'],20
054z4D8xRcVUqmXXErNdjz,Amava Nada (Ao Vivo),single,2022-02-03,spotify:album:054z4D8xRcVUqmXXErNdjz,"['06cd30Cv9US973Ika84gDw', '1yR65psqiazQpeM79CcGh8']",1
7z4PSl2TK6FVUlTjyVyRRX,LUAN CITY (Ao Vivo),album,2022-08-08,spotify:album:7z4PSl2TK6FVUlTjyVyRRX,['3qvcCP2J0fWi0m0uQDUf6r'],16
1GAEkzl2H1mXS5byOsrc5f,Conquistas (Ao Vivo),album,2020-10-16,spotify:album:1GAEkzl2H1mXS5byOsrc5f,['5Lv2GUVwqmQBPwrTrxucE5'],15
2hOfhy0hVRFPtuhMTaBNjg,Imagina A Sentada – Spotify Singles,single,2022-01-31,spotify:album:2hOfhy0hVRFPtuhMTaBNjg,['2Z0lRIqr997lIUiPtrpKCr'],1
3MQMMLUYMEsIBPTIf4oZVy,Amando Individual,single,2021-06-17,spotify:album:3MQMMLUYMEsIBPTIf4oZVy,"['47uyFQHOD02S0lj9ptRpoB', '7MiDcPa6UiV3In7lIM71IN']",1
2nUov8cvXReM3gpk3Os8PR,Pirata e Tesouro / Duas Paixões / Idem / Livre pra Voar / Oi Amor (Ao Vivo),single,2021-04-02,spotify:album:2nUov8cvXReM3gpk3Os8PR,"['2uSwBbWqsXgoMYQjynmwQ7', '0ciLF0bOuu2BhqzCEZgHoB', '76Xa625geVw0Q7BdyxNjA2']",1
